date,close,open,high,low,change_pct
2009-07-08,879.6,881.9,886.8,869.3,-0.16
2009-07-09,882.7,881.3,887.9,878.5,0.35
2009-07-10,879.1,880.0,883.6,872.8,-0.41
2009-07-13,901.0,879.6,901.0,875.3,2.49
2009-07-14,905.8,900.8,905.8,896.5,0.53
2009-07-15,932.7,910.1,934.0,910.1,2.97
2009-07-16,940.7,930.2,944.0,927.5,0.86
2009-07-17,940.4,940.6,941.9,934.6,-0.03
2009-07-20,951.1,942.1,951.6,941.0,1.14
2009-07-21,954.6,952.0,956.5,943.2,0.37
2009-07-22,954.1,953.4,959.8,947.8,-0.05
2009-07-23,976.3,954.1,979.4,953.3,2.33
2009-07-24,979.3,972.2,979.8,966.0,0.31
2009-07-27,982.2,978.6,982.5,972.3,0.3
2009-07-28,979.6,981.5,982.4,969.4,-0.26
2009-07-29,975.1,977.7,977.8,968.6,-0.46
2009-07-30,986.8,976.0,996.7,976.0,1.2
2009-07-31,987.5,986.8,993.2,982.9,0.07
2009-08-03,1002.6,990.2,1003.6,990.2,1.53
2009-08-04,1005.6,1001.4,1007.1,996.7,0.3
2009-08-05,1002.7,1005.4,1006.6,994.3,-0.29
2009-08-06,997.1,1004.1,1008.0,992.5,-0.56
2009-08-07,1010.5,999.8,1018.0,999.8,1.34
2009-08-10,1007.1,1008.9,1010.1,1001.0,-0.34
2009-08-11,994.4,1005.8,1005.8,992.4,-1.26
2009-08-12,1005.8,994.0,1012.8,993.4,1.15
2009-08-13,1012.7,1005.9,1013.1,1000.8,0.69
2009-08-14,1004.1,1012.2,1012.6,994.6,-0.85
2009-08-17,979.7,998.2,998.2,978.5,-2.43
2009-08-18,989.7,980.6,991.2,980.6,1.02
2009-08-19,996.5,986.9,999.6,980.6,0.69
2009-08-20,1007.4,996.4,1008.9,996.4,1.09
2009-08-21,1026.1,1009.1,1027.6,1009.1,1.86
2009-08-24,1025.6,1026.6,1035.8,1022.5,-0.05
2009-08-25,1028.0,1026.6,1037.8,1026.2,0.23
2009-08-26,1028.1,1027.3,1032.5,1021.6,0.01
2009-08-27,1031.0,1027.8,1033.3,1016.2,0.28
2009-08-28,1028.9,1031.6,1039.5,1023.1,-0.2
2009-08-31,1020.6,1025.2,1025.2,1014.6,-0.81
2009-09-01,998.0,1019.5,1028.5,996.3,-2.21
2009-09-02,994.8,996.1,1000.3,992.0,-0.32
2009-09-03,1003.2,996.1,1003.4,992.2,0.84
2009-09-04,1016.4,1003.8,1016.5,1001.6,1.32
2009-09-08,1025.4,1018.7,1026.1,1018.7,0.89
2009-09-09,1033.4,1025.4,1036.3,1024.0,0.78
2009-09-10,1044.1,1033.0,1044.1,1028.0,1.04
2009-09-11,1042.7,1043.9,1048.2,1038.4,-0.13
2009-09-14,1049.3,1040.2,1049.7,1035.0,0.63
2009-09-15,1052.6,1049.0,1056.0,1043.4,0.31
2009-09-16,1068.8,1054.0,1068.8,1052.9,1.54
2009-09-17,1065.5,1067.9,1074.8,1061.2,-0.31
2009-09-18,1068.3,1066.6,1071.5,1064.3,0.26
2009-09-21,1064.7,1067.1,1067.3,1057.5,-0.34
2009-09-22,1071.7,1066.3,1073.8,1066.3,0.66
2009-09-23,1060.9,1072.7,1080.2,1060.4,-1.01
2009-09-24,1050.8,1062.6,1066.3,1045.8,-0.95
2009-09-25,1044.4,1049.5,1053.5,1041.2,-0.61
2009-09-28,1063.0,1045.4,1065.1,1045.4,1.78
2009-09-29,1060.6,1063.7,1069.6,1057.8,-0.23
2009-09-30,1057.1,1061.0,1063.4,1046.5,-0.33
2009-10-01,1029.8,1054.9,1054.9,1029.5,-2.58
2009-10-02,1025.2,1029.7,1030.6,1020.0,-0.45
2009-10-05,1040.5,1026.9,1042.6,1025.9,1.49
2009-10-06,1054.7,1042.0,1060.5,1042.0,1.36
2009-10-07,1057.6,1053.7,1058.0,1050.1,0.27
2009-10-08,1065.5,1060.0,1070.7,1060.0,0.75
2009-10-09,1071.5,1065.3,1071.5,1063.0,0.56
2009-10-12,1076.2,1071.6,1079.5,1071.6,0.44
2009-10-13,1073.2,1075.0,1075.3,1066.7,-0.28
2009-10-14,1092.0,1078.7,1093.2,1078.7,1.75
2009-10-15,1096.6,1090.4,1096.6,1086.4,0.42
2009-10-16,1087.7,1094.7,1094.7,1081.5,-0.81
2009-10-19,1097.9,1088.2,1100.2,1086.5,0.94
2009-10-20,1091.1,1098.6,1098.6,1086.2,-0.62
2009-10-21,1081.4,1090.4,1101.4,1080.8,-0.89
2009-10-22,1092.9,1081.0,1095.2,1074.3,1.06
2009-10-23,1079.6,1095.6,1095.8,1075.5,-1.22
2009-10-26,1067.0,1080.4,1091.8,1065.2,-1.17
2009-10-27,1063.4,1067.5,1072.5,1060.6,-0.34
2009-10-28,1042.6,1061.5,1063.3,1042.2,-1.96
2009-10-29,1066.1,1043.7,1066.8,1043.7,2.25
2009-10-30,1036.2,1065.4,1065.4,1033.4,-2.8
2009-11-02,1042.9,1036.2,1052.2,1029.4,0.65
2009-11-03,1045.4,1040.9,1046.4,1033.9,0.24
2009-11-04,1046.5,1047.1,1061.0,1045.2,0.11
2009-11-05,1066.6,1047.3,1066.7,1047.3,1.92
2009-11-06,1069.3,1065.0,1071.5,1059.3,0.25
2009-11-09,1093.1,1072.3,1093.2,1072.3,2.23
2009-11-10,1093.0,1091.9,1096.4,1087.4,-0.01
2009-11-11,1098.5,1096.0,1105.4,1093.8,0.5
2009-11-12,1087.2,1098.3,1102.0,1084.9,-1.03
2009-11-13,1093.5,1087.6,1097.8,1085.3,0.58
2009-11-16,1109.3,1094.1,1113.7,1094.1,1.44
2009-11-17,1110.3,1109.2,1110.5,1102.2,0.09
2009-11-18,1109.8,1109.4,1111.1,1102.7,-0.05
2009-11-19,1094.9,1106.4,1106.4,1088.4,-1.34
2009-11-20,1091.4,1094.7,1094.7,1086.8,-0.32
2009-11-23,1106.2,1094.9,1112.4,1094.9,1.36
2009-11-24,1105.7,1105.8,1107.6,1097.6,-0.05
2009-11-25,1110.6,1106.5,1111.2,1104.8,0.44
2009-11-27,1091.5,1105.5,1105.5,1083.7,-1.72
2009-11-30,1095.6,1091.1,1097.2,1086.2,0.38
2009-12-01,1108.9,1098.9,1112.3,1098.9,1.21
2009-12-02,1109.2,1109.0,1115.6,1105.3,0.03
2009-12-03,1099.9,1110.6,1117.3,1098.7,-0.84
2009-12-04,1106.0,1100.4,1119.1,1096.5,0.55
2009-12-07,1103.2,1105.5,1110.7,1100.8,-0.25
2009-12-08,1091.9,1103.0,1103.0,1088.6,-1.02
2009-12-09,1096.0,1091.1,1097.0,1085.9,0.38
2009-12-10,1102.3,1098.7,1106.2,1098.7,0.57
2009-12-11,1106.4,1104.0,1108.5,1101.3,0.37
2009-12-14,1114.1,1107.8,1114.8,1107.8,0.7
2009-12-15,1107.9,1114.1,1114.1,1105.3,-0.56
2009-12-16,1109.2,1108.6,1116.2,1108.0,0.12
2009-12-17,1096.1,1106.4,1106.4,1095.9,-1.18
2009-12-18,1102.5,1097.9,1103.7,1093.9,0.58
2009-12-21,1114.0,1105.3,1117.7,1105.3,1.04
2009-12-22,1118.0,1114.5,1120.3,1114.5,0.36
2009-12-23,1120.6,1118.8,1121.6,1116.0,0.23
2009-12-24,1126.5,1121.1,1126.5,1121.1,0.53
2009-12-28,1127.8,1127.5,1130.4,1123.5,0.12
2009-12-29,1126.2,1128.5,1130.4,1126.1,-0.14
2009-12-30,1126.4,1125.5,1126.4,1121.9,0.02
2009-12-31,1115.1,1126.6,1127.6,1114.8,-1.0
2010-01-04,1133.0,1116.6,1133.9,1116.6,1.61
2010-01-05,1136.5,1132.7,1136.6,1129.7,0.31
2010-01-06,1137.1,1135.7,1139.2,1134.0,0.05
2010-01-07,1141.7,1136.3,1142.5,1131.3,0.4
2010-01-08,1145.0,1140.5,1145.4,1136.2,0.29
2010-01-11,1147.0,1146.0,1149.7,1142.0,0.17
2010-01-12,1136.2,1143.8,1143.8,1131.8,-0.94
2010-01-13,1145.7,1137.3,1148.4,1133.2,0.84
2010-01-14,1148.5,1145.7,1150.4,1143.8,0.24
2010-01-15,1136.0,1147.7,1147.8,1131.4,-1.09
2010-01-19,1150.2,1136.0,1150.5,1135.8,1.25
2010-01-20,1138.0,1148.0,1148.0,1129.2,-1.06
2010-01-21,1116.5,1138.7,1141.6,1114.8,-1.89
2010-01-22,1091.8,1115.5,1115.5,1090.2,-2.21
2010-01-25,1096.8,1092.4,1103.0,1092.4,0.46
2010-01-26,1092.2,1095.8,1103.7,1089.9,-0.42
2010-01-27,1097.5,1091.9,1099.5,1083.1,0.49
2010-01-28,1084.5,1096.9,1100.2,1078.5,-1.18
2010-01-29,1073.9,1087.6,1096.5,1071.6,-0.98
2010-02-01,1089.2,1073.9,1089.4,1073.9,1.42
2010-02-02,1103.3,1090.0,1104.7,1088.0,1.29
2010-02-03,1097.3,1100.7,1102.7,1094.0,-0.54
2010-02-04,1063.1,1097.2,1097.2,1062.8,-3.12
2010-02-05,1066.2,1064.1,1067.1,1044.5,0.29
2010-02-08,1056.7,1065.5,1071.2,1056.5,-0.89
2010-02-09,1070.5,1060.1,1079.3,1060.1,1.31
2010-02-10,1068.1,1069.7,1073.7,1059.3,-0.22
2010-02-11,1078.5,1067.1,1080.0,1060.6,0.97
2010-02-12,1075.5,1076.0,1077.8,1063.0,-0.28
2010-02-16,1094.9,1079.1,1095.7,1079.1,1.8
2010-02-17,1099.5,1096.1,1101.0,1094.7,0.42
2010-02-18,1106.8,1099.0,1108.2,1097.5,0.66
2010-02-19,1109.2,1105.5,1112.4,1100.8,0.22
2010-02-22,1108.0,1110.0,1112.3,1105.4,-0.11
2010-02-23,1094.6,1107.5,1108.6,1092.2,-1.21
2010-02-24,1105.2,1095.9,1106.4,1095.5,0.97
2010-02-25,1102.9,1101.2,1103.5,1086.0,-0.21
2010-02-26,1104.5,1103.1,1107.2,1097.6,0.15
2010-03-01,1115.7,1105.4,1116.1,1105.4,1.01
2010-03-02,1118.3,1117.0,1123.5,1116.5,0.23
2010-03-03,1118.8,1119.4,1125.6,1116.6,0.04
2010-03-04,1123.0,1119.1,1123.7,1116.7,0.38
2010-03-05,1138.7,1125.1,1139.4,1125.1,1.4
2010-03-08,1138.5,1138.4,1141.0,1136.8,-0.02
2010-03-09,1140.5,1137.6,1145.4,1134.9,0.18
2010-03-10,1145.6,1140.2,1148.3,1140.1,0.45
2010-03-11,1150.2,1144.0,1150.2,1139.0,0.4
2010-03-12,1150.0,1151.7,1153.4,1147.0,-0.02
2010-03-15,1150.5,1148.5,1151.0,1141.5,0.04
2010-03-16,1159.5,1150.8,1160.3,1150.3,0.78
2010-03-17,1166.2,1159.9,1169.8,1159.9,0.58
2010-03-18,1165.8,1166.1,1167.8,1161.2,-0.03
2010-03-19,1159.9,1166.7,1169.2,1155.3,-0.51
2010-03-22,1165.8,1157.2,1167.8,1152.9,0.51
2010-03-23,1174.2,1166.5,1174.7,1163.8,0.72
2010-03-24,1167.7,1172.7,1173.0,1166.0,-0.55
2010-03-25,1165.7,1170.0,1180.7,1165.1,-0.17
2010-03-26,1166.6,1167.6,1173.9,1161.5,0.08
2010-03-29,1173.2,1167.7,1174.8,1167.7,0.57
2010-03-30,1173.3,1173.8,1177.8,1168.9,0.01
2010-03-31,1169.4,1171.8,1174.6,1165.8,-0.33
2010-04-01,1178.1,1171.2,1181.4,1170.7,0.74
2010-04-05,1187.4,1178.7,1187.7,1178.7,0.79
2010-04-06,1189.4,1186.0,1191.8,1182.8,0.17
2010-04-07,1182.5,1188.2,1189.6,1177.2,-0.58
2010-04-08,1186.4,1181.8,1188.5,1175.1,0.33
2010-04-09,1194.4,1187.5,1194.7,1187.2,0.67
2010-04-12,1196.5,1194.9,1199.2,1194.7,0.18
2010-04-13,1197.3,1195.9,1199.0,1188.8,0.07
2010-04-14,1210.7,1198.7,1210.7,1198.7,1.12
2010-04-15,1211.7,1210.8,1213.9,1208.5,0.08
2010-04-16,1192.1,1210.2,1210.2,1186.8,-1.62
2010-04-19,1197.5,1192.1,1197.9,1183.7,0.45
2010-04-20,1207.2,1199.0,1208.6,1199.0,0.81
2010-04-21,1205.9,1207.2,1211.0,1198.8,-0.11
2010-04-22,1208.7,1202.5,1210.3,1190.2,0.23
2010-04-23,1217.3,1207.9,1217.3,1205.1,0.71
2010-04-26,1212.0,1217.1,1219.8,1211.1,-0.44
2010-04-27,1183.7,1209.9,1211.4,1181.6,-2.33
2010-04-28,1191.4,1184.6,1195.0,1181.8,0.65
2010-04-29,1206.8,1193.3,1209.4,1193.3,1.29
2010-04-30,1186.7,1206.8,1208.0,1186.3,-1.67
2010-05-03,1202.3,1188.6,1205.1,1188.6,1.31
2010-05-04,1173.6,1197.5,1197.5,1168.1,-2.39
2010-05-05,1165.9,1169.2,1176.0,1158.2,-0.66
2010-05-06,1128.2,1164.4,1167.6,1065.8,-3.23
2010-05-07,1110.9,1127.0,1135.1,1094.2,-1.53
2010-05-10,1159.7,1122.3,1163.8,1122.3,4.39
2010-05-11,1155.8,1156.4,1170.5,1147.7,-0.34
2010-05-12,1171.7,1155.4,1172.9,1155.4,1.38
2010-05-13,1157.4,1170.0,1173.6,1156.1,-1.22
2010-05-14,1135.7,1157.2,1157.2,1126.1,-1.87
2010-05-17,1136.9,1136.5,1141.9,1115.0,0.11
2010-05-18,1120.8,1138.8,1148.7,1117.2,-1.42
2010-05-19,1115.0,1119.6,1124.3,1100.7,-0.52
2010-05-20,1071.6,1107.3,1107.3,1071.6,-3.89
2010-05-21,1087.7,1067.3,1090.2,1055.9,1.5
2010-05-24,1073.7,1084.8,1090.0,1072.7,-1.29
2010-05-25,1074.0,1067.4,1074.8,1040.8,0.03
2010-05-26,1068.0,1075.5,1090.8,1065.6,-0.56
2010-05-27,1103.1,1074.3,1103.5,1074.3,3.29
2010-05-28,1089.4,1102.6,1102.6,1084.8,-1.24
2010-06-01,1070.7,1087.3,1094.8,1069.9,-1.72
2010-06-02,1098.4,1073.0,1098.6,1072.0,2.59
2010-06-03,1102.8,1098.8,1105.7,1091.8,0.4
2010-06-04,1064.9,1098.4,1098.4,1060.5,-3.44
2010-06-07,1050.5,1065.8,1071.4,1049.9,-1.35
2010-06-08,1062.0,1050.8,1063.2,1042.2,1.09
2010-06-09,1055.7,1062.8,1077.7,1052.2,-0.59
2010-06-10,1086.8,1058.8,1087.8,1058.8,2.95
2010-06-11,1091.6,1082.7,1092.2,1077.1,0.44
2010-06-14,1089.6,1095.0,1105.9,1089.0,-0.18
2010-06-15,1115.2,1091.2,1115.6,1091.2,2.35
2010-06-16,1114.6,1114.0,1118.7,1107.1,-0.05
2010-06-17,1116.0,1116.0,1117.7,1105.9,0.13
2010-06-18,1117.5,1116.2,1121.0,1113.9,0.13
2010-06-21,1113.2,1122.8,1131.2,1108.2,-0.38
2010-06-22,1095.3,1113.9,1118.5,1094.2,-1.61
2010-06-23,1092.0,1095.6,1099.6,1085.3,-0.3
2010-06-24,1073.7,1090.9,1090.9,1071.6,-1.68
2010-06-25,1076.8,1075.1,1083.6,1067.9,0.29
2010-06-28,1074.6,1077.5,1082.6,1071.5,-0.2
2010-06-29,1041.2,1071.1,1071.1,1035.2,-3.11
2010-06-30,1030.7,1040.6,1048.1,1028.3,-1.01
2010-07-01,1027.4,1031.1,1033.6,1010.9,-0.32
2010-07-02,1022.6,1027.7,1033.0,1015.9,-0.47
2010-07-06,1028.1,1028.1,1042.5,1018.4,0.54
2010-07-07,1060.3,1028.5,1060.9,1028.5,3.13
2010-07-08,1070.2,1062.9,1071.2,1058.2,0.93
2010-07-09,1078.0,1070.5,1078.2,1068.1,0.73
2010-07-12,1078.8,1077.2,1080.8,1070.5,0.07
2010-07-13,1095.3,1080.7,1099.5,1080.7,1.53
2010-07-14,1095.2,1095.6,1099.1,1087.7,-0.01
2010-07-15,1096.5,1094.5,1098.7,1080.5,0.12
2010-07-16,1064.9,1093.8,1093.8,1063.3,-2.88
2010-07-19,1071.2,1066.8,1074.7,1061.1,0.59
2010-07-20,1083.5,1064.5,1083.9,1056.9,1.15
2010-07-21,1069.6,1086.7,1089.0,1065.2,-1.28
2010-07-22,1093.7,1072.1,1097.5,1072.1,2.25
2010-07-23,1102.7,1092.2,1103.7,1087.9,0.82
2010-07-26,1115.0,1102.9,1115.0,1101.3,1.12
2010-07-27,1113.8,1117.4,1121.0,1109.8,-0.11
2010-07-28,1106.1,1112.8,1114.7,1103.1,-0.69
2010-07-29,1101.5,1108.1,1115.9,1092.8,-0.42
2010-07-30,1101.6,1098.4,1106.4,1088.0,0.01
2010-08-02,1125.9,1107.5,1127.3,1107.5,2.21
2010-08-03,1120.5,1125.3,1125.4,1116.8,-0.48
2010-08-04,1127.2,1121.1,1128.8,1119.5,0.6
2010-08-05,1125.8,1125.8,1126.6,1118.8,-0.12
2010-08-06,1121.6,1122.1,1123.1,1107.2,-0.37
2010-08-09,1127.8,1122.8,1129.2,1120.9,0.55
2010-08-10,1121.1,1122.9,1127.2,1111.6,-0.59
2010-08-11,1089.5,1116.9,1116.9,1088.5,-2.82
2010-08-12,1083.6,1081.5,1086.7,1076.7,-0.54
2010-08-13,1079.2,1082.2,1086.2,1079.0,-0.41
2010-08-16,1079.4,1077.5,1082.6,1069.5,0.02
2010-08-17,1092.5,1081.2,1100.1,1081.2,1.21
2010-08-18,1094.2,1092.1,1099.8,1085.8,0.16
2010-08-19,1075.6,1092.4,1092.4,1070.7,-1.7
2010-08-20,1071.7,1075.6,1075.6,1063.9,-0.36
2010-08-23,1067.4,1073.4,1081.6,1067.1,-0.4
2010-08-24,1051.9,1063.2,1063.2,1046.7,-1.45
2010-08-25,1055.3,1049.0,1059.4,1039.8,0.32
2010-08-26,1047.2,1056.3,1061.5,1045.4,-0.77
2010-08-27,1064.6,1049.3,1065.2,1039.7,1.66
2010-08-30,1048.9,1062.9,1064.4,1048.8,-1.47
2010-08-31,1049.3,1046.9,1055.1,1040.9,0.04
2010-09-01,1080.3,1049.7,1081.3,1049.7,2.95
2010-09-02,1090.1,1080.7,1090.1,1080.4,0.91
2010-09-03,1104.5,1093.6,1105.1,1093.6,1.32
2010-09-07,1091.8,1102.6,1102.6,1091.2,-1.15
2010-09-08,1098.9,1092.4,1103.3,1092.4,0.65
2010-09-09,1104.2,1101.2,1110.3,1101.2,0.48
2010-09-10,1109.5,1104.6,1110.9,1103.9,0.48
2010-09-13,1121.9,1113.4,1123.9,1113.4,1.12
2010-09-14,1121.1,1121.2,1127.4,1115.6,-0.07
2010-09-15,1125.1,1119.4,1126.5,1114.6,0.36
2010-09-16,1124.7,1123.9,1125.4,1118.9,-0.04
2010-09-17,1125.6,1126.4,1131.5,1122.4,0.08
2010-09-20,1142.7,1126.6,1144.9,1126.6,1.52
2010-09-21,1139.8,1142.8,1148.6,1136.2,-0.25
2010-09-22,1134.3,1139.5,1144.4,1131.6,-0.48
2010-09-23,1124.8,1131.1,1136.8,1122.8,-0.84
2010-09-24,1148.7,1131.7,1148.9,1131.7,2.12
2010-09-27,1142.2,1148.6,1149.9,1142.0,-0.57
2010-09-28,1147.7,1142.3,1150.0,1132.1,0.48
2010-09-29,1144.7,1146.8,1148.6,1140.3,-0.26
2010-09-30,1141.2,1146.0,1157.2,1136.1,-0.31
2010-10-01,1146.2,1143.5,1150.3,1139.4,0.44
2010-10-04,1137.0,1145.0,1148.2,1131.9,-0.8
2010-10-05,1160.8,1140.7,1162.8,1140.7,2.09
2010-10-06,1160.0,1159.8,1162.3,1154.8,-0.07
2010-10-07,1158.1,1161.6,1163.9,1151.4,-0.16
2010-10-08,1165.2,1158.4,1167.7,1155.6,0.61
2010-10-11,1165.3,1165.3,1168.7,1162.0,0.01
2010-10-12,1169.8,1164.3,1172.6,1155.7,0.39
2010-10-13,1178.1,1171.3,1184.4,1171.3,0.71
2010-10-14,1173.8,1177.8,1178.9,1166.7,-0.36
2010-10-15,1176.2,1177.5,1181.2,1167.1,0.2
2010-10-18,1184.7,1176.8,1185.5,1174.5,0.72
2010-10-19,1165.9,1178.6,1178.6,1159.7,-1.59
2010-10-20,1178.2,1166.7,1182.9,1166.7,1.05
2010-10-21,1180.3,1179.8,1189.4,1171.2,0.18
2010-10-22,1183.1,1180.5,1183.9,1179.0,0.24
2010-10-25,1185.6,1184.7,1196.1,1184.7,0.21
2010-10-26,1185.6,1184.9,1187.1,1177.7,0.0
2010-10-27,1182.5,1183.8,1183.8,1171.7,-0.26
2010-10-28,1183.8,1184.5,1189.5,1177.1,0.11
2010-10-29,1183.3,1183.9,1185.5,1179.7,-0.04
2010-11-01,1184.4,1185.7,1195.8,1177.7,0.09
2010-11-02,1193.6,1187.9,1195.9,1187.9,0.78
2010-11-03,1198.0,1193.8,1198.3,1183.6,0.37
2010-11-04,1221.1,1198.3,1221.2,1198.3,1.93
2010-11-05,1225.8,1221.2,1227.1,1220.3,0.38
2010-11-08,1223.2,1223.2,1224.6,1217.5,-0.21
2010-11-09,1213.4,1223.6,1226.8,1208.9,-0.8
2010-11-10,1218.7,1213.1,1218.8,1204.3,0.44
2010-11-11,1213.5,1213.0,1215.5,1204.5,-0.43
2010-11-12,1199.2,1209.1,1210.5,1194.1,-1.18
2010-11-15,1197.8,1200.4,1207.4,1197.2,-0.12
2010-11-16,1178.3,1194.8,1194.8,1173.0,-1.63
2010-11-17,1178.6,1178.3,1183.6,1175.8,0.03
2010-11-18,1196.7,1183.8,1200.3,1183.8,1.54
2010-11-19,1199.7,1196.1,1200.0,1189.4,0.25
2010-11-22,1197.8,1198.1,1198.9,1184.6,-0.16
2010-11-23,1180.7,1192.5,1192.5,1176.9,-1.43
2010-11-24,1198.3,1183.7,1198.6,1183.7,1.49
2010-11-26,1189.4,1194.2,1194.2,1186.9,-0.74
2010-11-29,1187.8,1189.1,1190.3,1173.6,-0.13
2010-11-30,1180.5,1183.0,1187.4,1174.1,-0.61
2010-12-01,1206.1,1186.6,1207.6,1186.6,2.17
2010-12-02,1221.5,1206.8,1221.9,1206.8,1.28
2010-12-03,1224.7,1219.9,1225.6,1216.8,0.26
2010-12-06,1223.1,1223.9,1225.8,1220.7,-0.13
2010-12-07,1223.8,1227.2,1235.0,1223.2,0.06
2010-12-08,1228.3,1225.0,1228.9,1219.5,0.37
2010-12-09,1233.0,1230.1,1234.7,1226.8,0.38
2010-12-10,1240.4,1233.8,1240.4,1232.6,0.6
2010-12-13,1240.5,1242.5,1246.7,1240.3,0.01
2010-12-14,1241.6,1241.8,1246.6,1238.2,0.09
2010-12-15,1235.2,1241.6,1244.2,1234.0,-0.52
2010-12-16,1242.9,1236.3,1243.8,1232.8,0.62
2010-12-17,1243.9,1243.6,1245.8,1239.9,0.08
2010-12-20,1247.1,1245.8,1250.2,1241.5,0.26
2010-12-21,1254.6,1249.4,1255.8,1249.4,0.6
2010-12-22,1258.8,1254.9,1259.4,1254.9,0.33
2010-12-23,1256.8,1257.5,1258.6,1254.0,-0.16
2010-12-27,1257.5,1254.7,1258.4,1251.5,0.06
2010-12-28,1258.5,1259.1,1259.9,1256.2,0.08
2010-12-29,1259.8,1258.8,1262.6,1258.8,0.1
2010-12-30,1257.9,1259.4,1261.1,1256.3,-0.15
2010-12-31,1257.6,1256.8,1259.3,1254.2,-0.02
2011-01-03,1271.9,1257.6,1276.2,1257.6,1.14
2011-01-04,1270.2,1273.0,1274.1,1262.7,-0.13
2011-01-05,1276.6,1268.8,1277.6,1265.4,0.5
2011-01-06,1273.8,1276.3,1278.2,1270.4,-0.22
2011-01-07,1271.5,1274.4,1276.8,1261.7,-0.18
2011-01-10,1269.8,1270.8,1271.5,1262.2,-0.13
2011-01-11,1274.5,1272.6,1277.2,1269.6,0.37
2011-01-12,1286.0,1275.7,1286.9,1275.7,0.9
2011-01-13,1283.8,1285.8,1286.7,1280.5,-0.17
2011-01-14,1293.2,1282.9,1293.2,1281.2,0.73
2011-01-18,1295.0,1293.2,1296.1,1290.2,0.14
2011-01-19,1281.9,1294.5,1294.6,1278.9,-1.01
2011-01-20,1280.3,1280.8,1283.3,1271.3,-0.12
2011-01-21,1283.3,1283.6,1291.2,1282.1,0.23
2011-01-24,1290.8,1283.3,1291.9,1282.5,0.58
2011-01-25,1291.2,1288.2,1291.3,1281.1,0.03
2011-01-26,1296.6,1292.0,1299.7,1292.0,0.42
2011-01-27,1299.5,1297.5,1301.3,1294.4,0.22
2011-01-28,1276.3,1299.6,1302.7,1275.1,-1.79
2011-01-31,1286.1,1276.5,1287.2,1276.5,0.77
2011-02-01,1307.6,1289.1,1308.9,1289.1,1.67
2011-02-02,1304.0,1305.9,1307.6,1302.6,-0.28
2011-02-03,1307.1,1302.8,1308.6,1294.8,0.24
2011-02-04,1310.9,1307.0,1311.0,1301.7,0.29
2011-02-07,1319.0,1311.8,1322.8,1311.8,0.62
2011-02-08,1324.6,1318.8,1324.9,1316.0,0.42
2011-02-09,1320.9,1322.5,1324.5,1314.9,-0.28
2011-02-10,1321.9,1318.1,1322.8,1311.7,0.08
2011-02-11,1329.2,1318.7,1330.8,1316.1,0.55
2011-02-14,1332.3,1328.7,1333.0,1326.9,0.23
2011-02-15,1328.0,1330.4,1330.4,1324.6,-0.32
2011-02-16,1336.3,1329.5,1337.6,1329.5,0.63
2011-02-17,1340.4,1334.4,1341.5,1331.0,0.31
2011-02-18,1343.0,1340.4,1344.1,1338.1,0.19
2011-02-22,1315.4,1338.9,1338.9,1312.3,-2.06
2011-02-23,1307.4,1315.4,1317.9,1299.5,-0.61
2011-02-24,1306.1,1307.1,1310.9,1294.3,-0.1
2011-02-25,1319.9,1307.3,1320.6,1307.3,1.06
2011-02-28,1327.2,1321.6,1329.4,1320.5,0.55
2011-03-01,1306.3,1328.6,1332.1,1306.1,-1.57
2011-03-02,1308.4,1305.5,1314.2,1302.6,0.16
2011-03-03,1331.0,1312.4,1332.3,1312.4,1.73
2011-03-04,1321.2,1330.7,1331.1,1312.6,-0.74
2011-03-07,1310.1,1322.7,1327.7,1304.0,-0.84
2011-03-08,1321.8,1311.0,1325.7,1306.9,0.89
2011-03-09,1320.0,1319.9,1323.2,1312.3,-0.14
2011-03-10,1295.1,1315.7,1315.7,1294.2,-1.89
2011-03-11,1304.3,1293.4,1308.3,1292.0,0.71
2011-03-14,1296.4,1301.2,1301.2,1286.4,-0.61
2011-03-15,1281.9,1288.5,1288.5,1261.1,-1.12
2011-03-16,1256.9,1279.5,1280.9,1249.0,-1.95
2011-03-17,1273.7,1261.6,1278.9,1261.6,1.34
2011-03-18,1279.2,1276.7,1288.9,1276.2,0.43
2011-03-21,1298.4,1281.7,1300.6,1281.7,1.5
2011-03-22,1293.8,1298.3,1299.3,1292.7,-0.35
2011-03-23,1297.5,1292.2,1300.5,1284.0,0.29
2011-03-24,1309.7,1300.6,1311.3,1297.7,0.94
2011-03-25,1313.8,1311.8,1319.2,1310.2,0.31
2011-03-28,1310.2,1315.5,1319.7,1310.2,-0.27
2011-03-29,1319.4,1309.4,1319.5,1305.3,0.7
2011-03-30,1328.3,1321.9,1331.7,1321.9,0.67
2011-03-31,1325.8,1327.4,1329.8,1325.0,-0.19
2011-04-01,1332.4,1329.5,1337.8,1328.9,0.5
2011-04-04,1332.9,1333.6,1336.7,1329.1,0.04
2011-04-05,1332.6,1332.0,1338.2,1330.0,-0.02
2011-04-06,1335.5,1335.9,1339.4,1331.1,0.22
2011-04-07,1333.5,1334.8,1338.8,1326.6,-0.15
2011-04-08,1328.2,1336.2,1339.5,1322.9,-0.4
2011-04-11,1324.5,1329.0,1333.8,1321.1,-0.28
2011-04-12,1314.2,1322.0,1322.0,1309.5,-0.78
2011-04-13,1314.4,1314.0,1321.3,1309.2,0.02
2011-04-14,1314.5,1311.1,1316.8,1302.4,0.01
